run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.true_negatives,metrics.average_precision,metrics.precision,metrics.true_positives,metrics.false_positive_rate,metrics.false_positives,metrics.false_negatives,metrics.roc_auc,metrics.recall,metrics.f1,metrics.predicted_positives,metrics.predicted_anomalies,metrics.threshold,params.method,params.stage,params.batch_size,params.epochs,params.learning_rate,params.quantile,params.contamination,params.k,params.threshold,params.window_size,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.runName,tags.mlflow.user
68531892e8ca46e1ab6b1133fa582f77,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/68531892e8ca46e1ab6b1133fa582f77/artifacts,2026-04-24 22:06:09.675000+00:00,2026-04-24 22:06:10.147000+00:00,56454.0,,0.08067940552016985,38.0,0.007611580853270519,433.0,37.0,,0.5066666666666667,0.1391941391941392,,471.0,,Moving Average,window_tuning,,,,0.99,,,15.94176139138372,1000,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w1000_q0.99,brad
a8191be942c4452ab2384dc64f43e793,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/a8191be942c4452ab2384dc64f43e793/artifacts,2026-04-24 22:06:09.229000+00:00,2026-04-24 22:06:09.674000+00:00,56440.0,,0.07068607068607069,34.0,0.007857682774623375,447.0,41.0,,0.4533333333333333,0.1223021582733813,,481.0,,Moving Average,window_tuning,,,,0.99,,,15.910251916784636,500,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w500_q0.99,brad
537dbc4a848b44f1a741b309e8c07a20,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/537dbc4a848b44f1a741b309e8c07a20/artifacts,2026-04-24 22:06:08.797000+00:00,2026-04-24 22:06:09.227000+00:00,56492.0,,0.07058823529411765,30.0,0.006943589923884191,395.0,45.0,,0.4,0.12000000000000001,,425.0,,Moving Average,window_tuning,,,,0.99,,,14.73644260094411,100,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w100_q0.99,brad
80c70c86485d451f8e2909f8393700ff,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/80c70c86485d451f8e2909f8393700ff/artifacts,2026-04-24 22:06:08.349000+00:00,2026-04-24 22:06:08.795000+00:00,56492.0,,0.07494145199063232,32.0,0.006943589923884191,395.0,43.0,,0.4266666666666667,0.12749003984063745,,427.0,,Moving Average,window_tuning,,,,0.99,,,13.443324992821147,50,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w50_q0.99,brad
34f628ae035e46f6b5f359e0ffc03a46,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/34f628ae035e46f6b5f359e0ffc03a46/artifacts,2026-04-24 21:49:20.462000+00:00,2026-04-24 21:49:21.114000+00:00,56355.0,0.12804197968828673,0.09830508474576272,58.0,0.009351873011408583,532.0,17.0,0.9685652843942084,0.7733333333333333,0.17443609022556392,590.0,,,PyTorch Autoencoder,binary_classifier_evaluation,,,,,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,PyTorch_Autoencoder,brad
089d4fb7b5bc44f6ab004b20f06bd4b5,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/089d4fb7b5bc44f6ab004b20f06bd4b5/artifacts,2026-04-24 21:49:19.818000+00:00,2026-04-24 21:49:20.448000+00:00,55406.0,0.025510889624925943,0.030124426981008513,46.0,0.026034067537398703,1481.0,29.0,0.9434821078043607,0.6133333333333333,0.05742821473158551,1527.0,,,Isolated Forest Evaluation,binary_classifier_evaluation,,,,,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Isolated Forest Evaluation_evaluation,brad
890f52041b23456cbe607b1806a8c52e,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/890f52041b23456cbe607b1806a8c52e/artifacts,2026-04-24 21:49:19.322000+00:00,2026-04-24 21:49:19.805000+00:00,56434.0,0.06241678016147448,0.08299595141700405,41.0,0.007963155026631743,453.0,34.0,0.9420881162069835,0.5466666666666666,0.1441124780316345,494.0,,,kNN Evaluation,binary_classifier_evaluation,,,,,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,kNN Evaluation_evaluation,brad
aeae23c321b34b8cad98908468a6ea97,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/aeae23c321b34b8cad98908468a6ea97/artifacts,2026-04-24 21:49:18.800000+00:00,2026-04-24 21:49:19.311000+00:00,56454.0,0.04980139822836484,0.08067940552016985,38.0,0.007611580853270519,433.0,37.0,0.9485178218808046,0.5066666666666667,0.1391941391941392,471.0,,,Moving Average Evaluation,binary_classifier_evaluation,,,,,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Moving Average Evaluation_evaluation,brad
02bba3d71a0d480b8fc2f0fa8b764f77,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/02bba3d71a0d480b8fc2f0fa8b764f77/artifacts,2026-04-24 21:48:09.656000+00:00,2026-04-24 21:48:12.761000+00:00,9863.0,,0.05426356589147287,7.0,0.012218327491236856,122.0,8.0,,0.4666666666666667,0.09722222222222222,,129.0,4.09856695175171,PyTorch Autoencoder,quantile_tuning,256,30,0.001,0.995,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Autoencoder_q0.995,brad
8fdbe0ddfc7c4625a5a30a15e6b63871,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/8fdbe0ddfc7c4625a5a30a15e6b63871/artifacts,2026-04-24 21:48:06.367000+00:00,2026-04-24 21:48:09.654000+00:00,9776.0,,0.045662100456621,10.0,0.020931397095643466,209.0,5.0,,0.6666666666666666,0.08547008547008547,,219.0,2.1959703063964895,PyTorch Autoencoder,quantile_tuning,256,30,0.001,0.99,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Autoencoder_q0.99,brad
